id,seq,timestamp,lat,lng,alt,speed_kmh,heading,hdop,satellites,battery_mv,rssi
G0703-AB_COTE,88,1779507188,24.737339,120.965232,223.7,74.1,180.0,0.9,12,3900,-85
G0703-AB_COTE,89,1779507368,24.736724,120.963335,155.7,72.7,180.0,0.9,12,3900,-85
G0703-AB_COTE,90,1779507548,24.731564,120.95973,217.8,60.8,180.0,0.9,12,3900,-85
G0703-AB_COTE,91,1779507728,24.72887,120.95656,157.4,71.3,180.0,0.9,12,3900,-85
G0703-AB_COTE,92,1779507908,24.726455,120.953321,160.8,62.0,180.0,0.9,12,3900,-85
G0703-AB_COTE,93,1779508088,24.724852,120.951508,228.4,61.3,180.0,0.9,12,3900,-85
G0703-AB_COTE,94,1779508268,24.722999,120.947247,239.4,65.9,180.0,0.9,12,3900,-85
G0703-AB_COTE,95,1779508448,24.721394,120.942754,183.4,64.7,180.0,0.9,12,3900,-85
G0703-AB_COTE,96,1779508628,24.719399,120.939816,222.1,68.7,180.0,0.9,12,3900,-85
G0703-AB_COTE,97,1779508808,24.715169,120.937126,204.8,66.6,180.0,0.9,12,3900,-85
G0703-AB_COTE,98,1779508988,24.711045,120.933894,152.9,73.6,180.0,0.9,12,3900,-85
G0703-AB_COTE,99,1779509168,24.709653,120.933665,229.2,63.9,180.0,0.9,12,3900,-85
G0703-AB_COTE,100,1779509348,24.709358,120.929772,271.1,67.7,180.0,0.9,12,3900,-85
G0703-AB_COTE,101,1779509528,24.703505,120.926471,234.1,63.1,180.0,0.9,12,3900,-85
G0703-AB_COTE,102,1779509708,24.701923,120.924503,151.1,67.6,180.0,0.9,12,3900,-85
G0703-AB_COTE,103,1779509888,24.698304,120.920242,231.7,62.1,180.0,0.9,12,3900,-85
G0703-AB_COTE,104,1779510068,24.696525,120.918562,298.1,65.5,180.0,0.9,12,3900,-85
G0703-AB_COTE,105,1779510248,24.697043,120.913654,153.2,72.7,180.0,0.9,12,3900,-85
G0703-AB_COTE,106,1779510428,24.69167,120.912137,238.8,60.3,180.0,0.9,12,3900,-85
G0703-AB_COTE,107,1779510608,24.688404,120.907722,176.4,61.0,180.0,0.9,12,3900,-85
G0703-AB_COTE,108,1779510788,24.686514,120.904214,200.0,69.8,180.0,0.9,12,3900,-85
G0703-AB_COTE,109,1779510968,24.686971,120.901875,226.2,74.6,180.0,0.9,12,3900,-85
