id,seq,timestamp,lat,lng,alt,speed_kmh,heading,hdop,satellites,battery_mv,rssi
G0703-NET,23,1779566299,25.660406,121.875214,259.2,67.2,223.8,0.9,12,4023,-78
G0703-NET,24,1779566359,25.654549,121.868111,211.3,58.4,227.5,0.9,12,4022,-78
G0703-NET,25,1779566419,25.64843,121.861168,276.6,71.5,225.6,0.9,12,4021,-78
G0703-NET,26,1779566479,25.641399,121.854783,213.2,54.4,219.3,0.9,12,4020,-78
G0703-NET,27,1779566539,25.633273,121.849065,170.0,59.5,212.4,0.9,12,4018,-78
G0703-NET,28,1779566599,25.624434,121.843781,221.6,60.3,208.3,0.9,12,4017,-78
G0703-NET,29,1779566659,25.615623,121.838481,168.7,61.8,208.5,0.9,12,4016,-78
G0703-NET,30,1779566719,25.607546,121.832733,196.5,59.2,212.7,0.9,12,4015,-78
G0703-NET,31,1779566779,25.600509,121.826351,220.4,51.3,219.3,0.9,12,4014,-78
G0703-NET,32,1779566839,25.59425,121.819494,232.4,74.2,224.7,0.9,12,4012,-78
G0703-NET,33,1779566899,25.58808,121.812583,236.7,48.5,225.3,0.9,12,4011,-78
G0703-NET,34,1779566959,25.581244,121.806078,166.4,57.4,220.6,0.9,12,4010,-78
G0703-NET,35,1779567019,25.573314,121.800241,246.9,75.4,213.6,0.9,12,4009,-78
G0703-NET,36,1779567079,25.564419,121.794991,311.2,53.3,208.0,0.9,12,4008,-78
G0703-NET,37,1779567139,25.555182,121.78995,199.8,69.0,206.2,0.9,12,4006,-78
G0703-NET,38,1779567199,25.546393,121.784636,234.6,76.1,208.6,0.9,12,4005,-78
G0703-NET,39,1779567259,25.538604,121.778712,283.4,48.7,214.5,0.9,12,4004,-78
G0703-NET,40,1779567319,25.531847,121.772159,234.5,71.4,221.2,0.9,12,4003,-78
G0703-NET,41,1779567379,25.525615,121.765286,300.6,50.8,224.9,0.9,12,4002,-78
G0703-NET,42,1779567439,25.519139,121.758563,276.4,77.0,223.1,0.9,12,4000,-78
G0703-NET,43,1779567499,25.511789,121.752371,147.5,50.7,217.2,0.9,12,3999,-78
G0703-NET,44,1779567559,25.503411,121.746807,136.9,48.7,210.9,0.9,12,3998,-78
G0703-NET,45,1779567619,25.494405,121.741624,140.9,67.1,207.4,0.9,12,3997,-78
G0703-NET,46,1779567679,25.485522,121.736367,179.6,73.5,208.1,0.9,12,3996,-78
G0703-NET,47,1779567739,25.477471,121.730603,316.2,69.2,212.9,0.9,12,3994,-78
G0703-NET,48,1779567799,25.470544,121.724153,193.0,77.7,220.0,0.9,12,3993,-78
G0703-NET,49,1779567859,25.464466,121.717187,262.5,54.5,226.0,0.9,12,3992,-78
G0703-NET,50,1779567919,25.458536,121.710131,192.8,55.3,227.1,0.9,12,3991,-78
G0703-NET,51,1779567979,25.451988,121.703451,290.3,72.0,222.6,0.9,12,3990,-78
G0703-NET,52,1779568039,25.444389,121.697412,220.2,51.5,215.7,0.9,12,3988,-78
G0703-NET,53,1779568099,25.435862,121.691937,208.5,64.3,210.1,0.9,12,3987,-78
G0703-NET,54,1779568159,25.427018,121.686656,254.6,75.6,208.3,0.9,12,3986,-78
G0703-NET,55,1779568219,25.418626,121.681099,157.8,62.7,210.9,0.9,12,3985,-78
G0703-NET,56,1779568279,25.411215,121.674945,205.1,74.9,216.9,0.9,12,3984,-78
G0703-NET,57,1779568339,25.404785,121.668193,292.8,48.2,223.5,0.9,12,3982,-78
G0703-NET,58,1779568399,25.39881,121.661165,262.5,75.8,226.7,0.9,12,3981,-78
G0703-NET,59,1779568459,25.392504,121.654338,264.0,68.1,224.4,0.9,12,3980,-78
G0703-NET,60,1779568519,25.385238,121.648096,249.8,53.9,217.8,0.9,12,3979,-78
G0703-NET,61,1779568579,25.37686,121.642531,234.8,53.6,211.0,0.9,12,3978,-78
G0703-NET,62,1779568639,25.36778,121.637392,190.9,72.4,207.1,0.9,12,3976,-78
G0703-NET,63,1779568699,25.358757,121.63222,226.0,67.9,207.4,0.9,12,3975,-78
G0703-NET,64,1779568759,25.350499,121.626581,274.1,53.5,211.7,0.9,12,3974,-78
G0703-NET,65,1779568819,25.343301,121.620297,234.4,74.4,218.3,0.9,12,3973,-78
G0703-NET,66,1779568879,25.336893,121.613533,198.6,48.3,223.7,0.9,12,3972,-78
G0703-NET,67,1779568939,25.330584,121.606708,221.7,51.9,224.4,0.9,12,3970,-78
G0703-NET,68,1779568999,25.323628,121.600277,305.6,76.4,219.9,0.9,12,3969,-78
G0703-NET,69,1779569059,25.315621,121.594486,324.4,68.7,213.2,0.9,12,3968,-78
G0703-NET,70,1779569119,25.306717,121.58924,172.9,66.8,208.0,0.9,12,3967,-78
G0703-NET,71,1779569179,25.297547,121.584156,273.7,69.9,206.6,0.9,12,3966,-78
G0703-NET,72,1779569239,25.288899,121.578755,288.5,75.8,209.5,0.9,12,3964,-78
G0703-NET,73,1779569299,25.281304,121.572712,265.4,71.3,215.7,0.9,12,3963,-78
G0703-NET,74,1779569359,25.274764,121.566029,194.9,72.1,222.7,0.9,12,3962,-78
G0703-NET,75,1779569419,25.268748,121.559026,244.1,68.4,226.5,0.9,12,3961,-78
G0703-NET,76,1779569479,25.262474,121.552181,216.1,64.2,224.6,0.9,12,3960,-78
G0703-NET,77,1779569539,25.255315,121.545873,204.8,72.6,218.6,0.9,12,3958,-78
G0703-NET,78,1779569599,25.247125,121.540193,219.2,61.3,212.1,0.9,12,3957,-78
G0703-NET,79,1779569659,25.238313,121.534891,237.9,60.1,208.6,0.9,12,3956,-78
G0703-NET,80,1779569719,25.229626,121.529513,157.2,69.8,209.3,0.9,12,3955,-78
G0703-NET,81,1779569779,25.221753,121.523639,151.3,72.9,214.0,0.9,12,3954,-78
G0703-NET,82,1779569839,25.214962,121.517109,278.6,49.1,221.0,0.9,12,3952,-78
G0703-NET,83,1779569899,25.208953,121.510102,186.2,52.4,226.5,0.9,12,3951,-78
G0703-NET,84,1779569959,25.203011,121.503055,239.8,56.3,227.0,0.9,12,3950,-78
G0703-NET,85,1779570019,25.196377,121.496429,152.3,62.8,222.1,0.9,12,3949,-78
G0703-NET,86,1779570079,25.18864,121.490474,254.4,69.9,214.9,0.9,12,3948,-78
G0703-NET,87,1779570139,25.179947,121.485099,265.7,62.6,209.2,0.9,12,3946,-78
G0703-NET,88,1779570199,25.170928,121.479922,321.5,60.7,207.4,0.9,12,3945,-78
G0703-NET,89,1779570259,25.162361,121.474471,242.0,59.4,209.9,0.9,12,3944,-78
G0703-NET,90,1779570319,25.154767,121.468428,190.2,59.1,215.8,0.9,12,3943,-78
G0703-NET,91,1779570379,25.148137,121.4618,275.6,61.0,222.1,0.9,12,3942,-78
G0703-NET,92,1779570439,25.141938,121.454909,137.3,55.1,225.2,0.9,12,3940,-78
G0703-NET,93,1779570499,25.135397,121.448227,196.8,47.0,222.8,0.9,12,3939,-78
G0703-NET,94,1779570559,25.127904,121.442123,274.2,60.4,216.4,0.9,12,3938,-78
G0703-NET,95,1779570619,25.119339,121.43667,288.8,61.2,210.0,0.9,12,3937,-78
G0703-NET,96,1779570679,25.110139,121.431603,295.0,58.9,206.5,0.9,12,3936,-78
G0703-NET,97,1779570739,25.10107,121.426456,163.8,56.3,207.2,0.9,12,3934,-78
G0703-NET,98,1779570799,25.092836,121.420802,276.3,57.5,211.9,0.9,12,3933,-78
G0703-NET,99,1779570859,25.085714,121.414472,226.1,58.4,218.8,0.9,12,3932,-78
G0703-NET,100,1779570919,25.079409,121.407647,149.3,74.7,224.4,0.9,12,3931,-78
G0703-NET,101,1779570979,25.073218,121.400752,155.3,46.2,225.3,0.9,12,3930,-78
G0703-NET,102,1779571039,25.066396,121.394241,324.8,65.1,220.8,0.9,12,3928,-78
G0703-NET,103,1779571099,25.058548,121.388352,158.8,76.1,214.2,0.9,12,3927,-78
G0703-NET,104,1779571159,25.049839,121.382986,252.1,67.7,209.2,0.9,12,3926,-78
G0703-NET,105,1779571219,25.040904,121.377758,239.4,54.2,207.9,0.9,12,3925,-78
G0703-NET,106,1779571279,25.032515,121.372197,211.4,58.4,211.0,0.9,12,3924,-78
G0703-NET,107,1779571339,25.025178,121.365999,199.2,55.5,217.4,0.9,12,3922,-78
G0703-NET,108,1779571399,25.018861,121.35918,265.0,55.0,224.4,0.9,12,3921,-78
G0703-NET,109,1779571459,25.013011,121.352079,248.1,73.1,227.7,0.9,12,3920,-78
G0703-NET,110,1779571519,25.006835,121.345176,283.3,72.2,225.4,0.9,12,3919,-78
G0703-NET,111,1779571579,24.999712,121.338847,299.7,58.9,218.8,0.9,12,3918,-78
G0703-NET,112,1779571639,24.991516,121.33317,302.7,74.2,212.1,0.9,12,3916,-78
G0703-NET,113,1779571699,24.982671,121.327887,302.0,64.8,208.4,0.9,12,3915,-78
G0703-NET,114,1779571759,24.97393,121.322539,223.0,54.1,209.0,0.9,12,3914,-78
G0703-NET,115,1779571819,24.965978,121.316714,201.6,76.7,213.6,0.9,12,3913,-78
G0703-NET,116,1779571879,24.959066,121.310257,317.3,72.7,220.3,0.9,12,3912,-78
G0703-NET,117,1779571939,24.952883,121.303359,285.3,59.1,225.3,0.9,12,3910,-78
G0703-NET,118,1779571999,24.946714,121.296452,313.7,65.6,225.4,0.9,12,3909,-78
G0703-NET,119,1779572059,24.939817,121.289986,221.3,71.4,220.4,0.9,12,3908,-78
G0703-NET,120,1779572119,24.931809,121.284195,273.3,61.0,213.3,0.9,12,3907,-78
G0703-NET,121,1779572179,24.922871,121.278967,327.0,72.3,207.9,0.9,12,3906,-78
G0703-NET,122,1779572239,24.913655,121.273907,318.1,75.8,206.5,0.9,12,3904,-78
G0703-NET,123,1779572299,24.904947,121.26854,261.6,47.2,209.2,0.9,12,3903,-78
G0703-NET,124,1779572359,24.89726,121.262554,191.4,65.7,215.2,0.9,12,3902,-78
G0703-NET,125,1779572419,24.890569,121.255964,144.7,56.1,221.8,0.9,12,3901,-78
G0703-NET,126,1779572479,24.884331,121.249099,179.9,57.8,225.0,0.9,12,3900,-78
G0703-NET,127,1779572539,24.877772,121.242428,270.7,76.3,222.7,0.9,12,3898,-78
G0703-NET,128,1779572599,24.870297,121.236313,127.3,63.4,216.6,0.9,12,3897,-78
G0703-NET,129,1779572659,24.861805,121.230815,183.1,64.0,210.4,0.9,12,3896,-78
G0703-NET,130,1779572719,24.861545,121.231038,61.3,0.2,142.1,1.0,11,3940,-58
G0703-NET,131,1779572779,24.861529,121.230927,62.8,0.1,260.9,1.0,11,3940,-58
G0703-NET,132,1779572839,24.861582,121.230972,63.1,0.1,37.7,1.0,11,3940,-58
G0703-NET,133,1779572899,24.861465,121.230947,58.5,0.1,191.1,1.0,11,3940,-58
G0703-NET,134,1779572959,24.861558,121.230928,59.4,0.3,349.5,1.0,11,3940,-58
G0703-NET,135,1779573019,24.861461,121.23093,64.1,0.2,179.0,1.0,11,3940,-58
G0703-NET,136,1779573079,24.861533,121.231013,58.6,0.5,46.1,1.0,11,3940,-58
G0703-NET,137,1779573139,24.861584,121.231062,64.0,0.3,41.1,1.0,11,3940,-58
G0703-NET,138,1779573199,24.861478,121.231088,60.3,0.8,167.7,1.0,11,3940,-58
G0703-NET,139,1779573259,24.861413,121.231049,60.4,0.1,208.5,1.0,11,3940,-58
G0703-NET,140,1779573319,24.861447,121.230919,63.4,0.9,286.1,1.0,11,3940,-58
G0703-NET,141,1779573379,24.861426,121.231048,59.5,0.7,100.1,1.0,11,3940,-58
G0703-NET,142,1779573439,24.861462,121.230919,61.2,0.8,287.1,1.0,11,3940,-58
G0703-NET,143,1779573499,24.861462,121.23109,59.0,0.1,90.0,1.0,11,3940,-58
G0703-NET,144,1779573559,24.861427,121.231027,61.3,0.4,238.4,1.0,11,3940,-58
G0703-NET,145,1779573619,24.861566,121.230957,64.9,0.9,335.6,1.0,11,3940,-58
G0703-NET,146,1779573679,24.861564,121.230922,58.0,0.2,266.1,1.0,11,3940,-58
G0703-NET,147,1779573739,24.861569,121.231031,62.4,0.5,87.3,1.0,11,3940,-58
G0703-NET,148,1779573799,24.861451,121.230978,58.6,0.2,202.2,1.0,11,3940,-58
G0703-NET,149,1779573859,24.861484,121.231076,65.4,0.6,69.5,1.0,11,3940,-58
G0703-NET,150,1779573919,24.86154,121.23097,64.8,1.0,300.3,1.0,11,3940,-58
G0703-NET,151,1779573979,24.861505,121.231082,64.2,0.8,109.1,1.0,11,3940,-58
G0703-NET,152,1779574039,24.861427,121.230986,62.2,0.9,228.0,1.0,11,3940,-58
G0703-NET,153,1779574099,24.861469,121.231061,65.7,0.8,58.4,1.0,11,3940,-58
G0703-NET,154,1779574159,24.861476,121.230912,58.7,0.6,273.2,1.0,11,3940,-58
G0703-NET,155,1779574219,24.870435,121.229729,74.5,51.9,353.2,0.9,12,3865,-61
G0703-NET,156,1779574279,24.878931,121.228724,86.7,59.8,353.9,0.9,12,3864,-61
G0703-NET,157,1779574339,24.887233,121.227836,54.5,65.8,354.5,0.9,12,3862,-61
G0703-NET,158,1779574399,24.895527,121.226953,60.4,45.7,354.5,0.9,12,3861,-61
G0703-NET,159,1779574459,24.904005,121.225959,48.8,52.5,353.9,0.9,12,3860,-61
G0703-NET,160,1779574519,24.912767,121.224793,76.2,57.2,353.1,0.9,12,3859,-61
G0703-NET,161,1779574579,24.921765,121.223483,51.7,60.5,352.5,0.9,12,3858,-61
G0703-NET,162,1779574639,24.93083,121.222133,51.2,54.6,352.3,0.9,12,3856,-61
G0703-NET,163,1779574699,24.939757,121.220867,37.5,52.5,352.7,0.9,12,3855,-61
G0703-NET,164,1779574759,24.94841,121.219766,54.1,63.4,353.4,0.9,12,3854,-61
G0703-NET,165,1779574819,24.956796,121.218828,31.0,66.7,354.2,0.9,12,3853,-61
G0703-NET,166,1779574879,24.965057,121.217966,35.2,62.4,354.6,0.9,12,3852,-61
G0703-NET,167,1779574939,24.956671,121.204278,44.2,101.0,236.0,0.8,14,3850,-63
G0703-NET,168,1779574999,24.948596,121.190402,33.8,87.2,237.3,0.8,14,3849,-63
G0703-NET,169,1779575059,24.940521,121.176526,43.8,86.7,237.3,0.8,14,3848,-63
G0703-NET,170,1779575119,24.932389,121.162685,49.0,96.0,237.1,0.8,14,3847,-63
G0703-NET,171,1779575179,24.924171,121.148896,69.7,84.4,236.7,0.8,14,3846,-63
G0703-NET,172,1779575239,24.915883,121.135149,51.6,94.7,236.4,0.8,14,3844,-63
G0703-NET,173,1779575299,24.907578,121.121414,55.8,102.2,236.3,0.8,14,3843,-63
G0703-NET,174,1779575359,24.899314,121.107652,59.2,95.8,236.5,0.8,14,3842,-63
G0703-NET,175,1779575419,24.891128,121.093844,65.5,102.5,236.8,0.8,14,3841,-63
G0703-NET,176,1779575479,24.883014,121.079991,80.0,93.4,237.2,0.8,14,3840,-63
G0703-NET,177,1779575539,24.874928,121.066123,67.5,91.0,237.3,0.8,14,3838,-63
G0703-NET,178,1779575599,24.866807,121.052275,48.9,84.3,237.1,0.8,14,3837,-63
G0703-NET,179,1779575659,24.858607,121.038475,66.4,85.9,236.8,0.8,14,3836,-63
G0703-NET,180,1779575719,24.850323,121.024726,52.3,94.6,236.4,0.8,14,3835,-63
G0703-NET,181,1779575779,24.841993,121.011005,58.1,105.8,236.2,0.8,14,3834,-63
G0703-NET,182,1779575839,24.827244,121.008054,53.9,102.3,190.3,0.8,14,3832,-63
G0703-NET,183,1779575899,24.812631,121.005022,25.2,102.4,190.7,0.8,14,3831,-63
G0703-NET,184,1779575959,24.798072,121.001957,52.1,89.2,190.8,0.8,14,3830,-63
G0703-NET,185,1779576019,24.786348,120.991547,66.8,99.5,218.9,0.8,14,3829,-63
G0703-NET,186,1779576079,24.774794,120.981034,57.2,86.1,219.6,0.8,14,3828,-63
G0703-NET,187,1779576139,24.763207,120.970541,64.7,84.8,219.4,0.8,14,3826,-63
G0703-NET,188,1779576199,24.75154,120.960097,64.5,90.4,219.1,0.8,14,3825,-63
G0703-NET,189,1779576259,24.739789,120.949704,87.1,92.8,218.8,0.8,14,3824,-63
G0703-NET,190,1779576319,24.727993,120.939338,72.9,81.9,218.6,0.8,14,3823,-63
G0703-NET,191,1779576379,24.716211,120.928963,95.5,90.6,218.7,0.8,14,3822,-63
G0703-NET,192,1779576439,24.704497,120.918547,72.4,87.1,218.9,0.8,14,3820,-63
G0703-NET,193,1779576499,24.692869,120.90808,71.3,86.1,219.3,0.8,14,3819,-63
G0703-NET,194,1779576559,24.688074,120.905801,57.2,39.2,203.4,0.9,12,3818,-78
G0703-NET,195,1779576619,24.684416,120.902835,91.8,55.3,216.4,0.9,12,3817,-78
G0703-NET,196,1779576679,24.6853,120.9023,28,0.0,331.2,0.8,13,3790,-69
